price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement
212700,2,1,940,5040,1,3,940,0
260000,2,1,700,4800,1,3,700,0
410000,3,2,1400,45738,2,4,1400,0
355000,4,2.5,1890,7867,2,3,1890,0
275500,2,1,720,11400,1,5,720,0
415000,3,1.75,2410,8944,1,4,1860,550
279000,3,2.5,1630,7950,1,3,1320,310
350000,5,1.75,2330,14322,1,4,1180,1150
355000,2,2.25,1330,10838,2,3,1330,0
750000,4,2.25,3190,11597,2,3,2300,890
235000,3,1.75,1400,6300,1,3,1400,0
209950,3,1,970,9583,1,4,970,0
230000,3,1.75,1010,9600,1,5,1010,0
725000,3,2.5,3580,54450,1.5,3,3580,0
430000,2,1,1050,2570,1,5,850,200
661500,5,2.5,2500,7200,1,4,1490,1010
738000,3,3,2630,4896,2,3,2630,0
1820000,4,4.5,6640,53330,2,3,6640,0
221000,3,1,910,8789,1,3,910,0
665000,3,2.5,2610,35000,2,3,2610,0
255000,3,2.5,1720,6194,2,3,1720,0
1195000,5,2.75,3650,13297,2,5,2750,900
355000,3,1.75,2040,22693,1,4,2040,0
755000,5,2.5,3260,24300,1.5,4,2310,950
300000,3,1.5,1590,8911,1,3,1590,0
500000,4,1,1440,7100,1.5,3,1440,0
191000,2,1,900,3400,1,5,900,0
315000,6,4,3120,4240,2,4,2090,1030
415000,3,2.5,1060,1536,2,3,1060,0
394000,4,2.5,3000,9793,2,3,3000,0
490000,3,2.5,2230,5348,2,3,2230,0
523460,5,1.75,1890,5000,1.5,3,1090,800
550000,4,3.5,4150,16197,2,3,4150,0
342000,3,1.75,1780,10409,1,3,1280,500
560000,4,2.5,2710,6583,2,3,2710,0
1050000,4,4.25,4390,13833,2,3,3320,1070
710000,2,1.5,1640,4080,1.5,5,1540,100
1020000,3,2.25,1670,4800,1.5,3,1670,0
399950,3,2.5,2570,10431,2,3,2570,0
480000,2,1,1500,3420,1,3,1500,0
410000,3,1,2710,19000,2,4,2710,0
530000,4,1.75,2860,48351,1,3,1710,1150
528000,2,0.75,840,40642,1,4,840,0
469900,4,2.5,2990,8913,2,4,2990,0
397000,5,1,1170,6757,1,4,800,370
718500,3,1.5,1200,6240,1,3,1030,170
195000,2,1,1020,8100,1,3,1020,0
285000,2,1,910,8155,1,4,910,0
295000,1,1,700,2500,1,4,700,0
602000,4,1.75,2420,37800,1,4,1880,540
235000,3,1.75,1950,8712,1,3,1950,0
465000,4,2.5,3060,6000,2,3,3060,0
234000,4,1,1390,18000,1,3,1390,0
504200,2,1.5,1200,1687,3,3,1200,0
710000,3,2.5,2440,4153,2,3,2440,0
589500,3,3.25,2310,3075,2,3,1730,580
415000,3,2.75,2600,64626,1.5,3,2600,0
735000,3,2.25,1490,1212,2,3,1040,450
427000,3,2.5,2432,9391,2,3,2432,0
982000,4,2.75,3610,8580,2,3,3610,0
459000,4,3,2530,10000,2,3,2530,0
483453,4,2.75,2790,5527,2,3,2790,0
246950,3,3,1670,4440,1,3,1670,0
235000,1,1.5,1170,1456,2,3,1070,100
288790,4,2,1350,942,3,3,1350,0
229800,2,1.75,1110,1773,2,3,1110,0
516500,1,1.25,1100,638,3,3,1100,0
1600000,3,4.25,2820,7200,2,4,2460,360
234000,3,1,1040,8128,1,3,1040,0
230000,2,1.75,1910,3376,2,3,1910,0
300000,4,1,1370,8499,1,3,1370,0
470000,3,1.5,1500,5000,1.5,4,1140,360
339900,3,1,1200,9087,1,5,1200,0
650000,2,1,1050,2542,1,3,880,170
585000,5,2.5,2670,16777,1.5,4,1620,1050
699900,4,2.5,2190,11500,1,4,1430,760
598000,4,2.5,3130,40918,2,3,3130,0
475000,3,2.5,1700,9100,1,3,1160,540
314500,3,1.75,1700,17355,1,3,1200,500
397000,3,3.5,1360,1275,2,3,1240,120
345000,3,2,1610,15005,1,4,1610,0
325000,5,2.75,2130,6222,1,3,1300,830
265000,3,1,1800,7650,1,5,1800,0
402000,4,2.75,2950,15540,1,4,2120,830
835000,3,2.25,2120,54014,2,4,2120,0
780000,4,2.5,3500,7048,2,3,3500,0
250000,3,2,1440,9220,1,3,1440,0
1200000,4,2,2120,3360,2,3,2120,0
935000,2,2.5,1780,2067,2,5,1780,0
300000,2,1,960,8153,1,3,960,0
419000,2,1.75,1510,4980,1,3,1510,0
410000,1,1.5,1010,5750,1,3,1010,0
1165000,3,3,3790,5001,2,3,2810,980
461000,3,1.75,3600,8666,2,4,2400,1200
385000,3,1.75,1300,7030,1,3,1300,0
669500,4,2.25,2500,4046,1.5,4,1520,980
491950,3,2.25,2090,10733,1,3,1440,650
1230000,3,1.75,2200,14630,1.5,3,2200,0
560000,3,2.25,2070,15002,1.5,3,2070,0
370000,3,1,1320,7341,1,3,1320,0
263400,4,2,1360,60548,1,3,960,400
100000,2,1,930,7623,1,2,930,0
289950,3,2.5,1760,8584,1.5,5,1760,0
263000,3,1.75,1410,8100,2,3,1410,0
397500,4,2.5,2570,7859,2,3,2570,0
245000,3,2.75,1300,14197,1,3,860,440
535000,3,1,1580,6300,1,3,1180,400
449000,4,2.5,2960,6031,2,3,2960,0
490000,4,3,2330,3497,2,3,1920,410
445800,4,2.25,2070,39446,1,3,1470,600
345000,2,1,970,5750,1,4,970,0
327500,3,2.25,2310,7200,2,3,2310,0
436500,4,2.5,2290,11173,2,4,2290,0
550000,3,2.25,1720,9600,1,4,1220,500
441000,2,1.5,1190,3400,1,3,990,200
406500,2,1,870,5750,1,4,870,0
243000,2,1.5,1068,1758,2,3,1068,0
359500,4,2.75,2140,10316,2,3,2140,0
760000,4,2.5,3300,165528,2,3,3300,0
1925000,5,4.25,4830,8050,2.5,4,3710,1120
408000,5,3.25,2820,6589,1.5,3,2320,500
480000,4,3,2440,9664,2,3,1890,550
875000,4,1.5,1800,3245,1.5,4,1800,0
308000,3,1,1010,8800,1,4,1010,0
880000,4,2.75,3220,4392,1.5,4,2320,900
1730000,5,3.5,5000,26540,2,3,3410,1590
170000,2,1,1200,24792,2,2,1200,0
491500,3,2.25,1470,4322,2,3,1470,0
515000,3,2.5,2600,4506,2,3,2600,0
550000,4,1.5,2750,128502,1,2,1500,1250
255000,2,1,1320,9967,1,3,940,380
635000,3,2.5,3350,4007,2,3,2550,800
850000,3,2.5,2650,2387,2,3,1830,820
265000,2,2,1860,10856,1,3,1260,600
349810,3,1,960,8855,1,4,960,0
972000,4,1.75,2010,6300,1,5,1610,400
235000,2,1,900,28800,1,1,900,0
330000,4,2.5,2340,11784,2,3,2340,0
500000,4,3,3720,15048,3,3,3720,0
570000,3,2,1890,29185,1,3,1470,420
1309500,4,2.5,2680,12215,1,3,1590,1090
544000,3,2.5,1460,1613,2,3,1180,280
439000,3,2.5,3180,7904,1,3,1810,1370
530000,4,2.25,1980,15086,2,3,1980,0
427500,2,2,1090,934,3,3,1090,0
337000,4,2.5,2230,5970,2,4,2230,0
1095000,4,2.75,3330,9143,2,4,3330,0
435000,4,2,1880,3840,1,3,970,910
765000,5,3,2870,5700,1,3,1950,920
492650,4,1.75,2120,9786,1,3,1640,480
383962,4,2.5,2700,6998,2,3,2700,0
950000,4,2.5,3670,7680,2.5,3,3670,0
457000,3,2.5,1220,1330,2,3,1010,210
1510000,5,3.25,4390,11250,2,3,4390,0
882566,4,2.5,3560,5265,3,3,3560,0
963000,4,3.25,3530,8589,2,3,3530,0
345000,4,2.5,2280,5000,2,3,2280,0
2065000,4,3.75,4350,7965,2,3,4350,0
800000,3,3.5,3830,221284,2,3,3530,300
314500,3,2,2050,13303,1,3,2050,0
530000,3,2.5,3660,39478,2,4,3260,400
650000,4,2.5,3350,46748,2,3,3350,0
349500,3,2,1270,3600,1,3,1270,0
1198000,4,3.5,3400,3850,2.5,3,2790,610
165050,3,1,1200,8514,1,3,1200,0
580000,3,2.5,2200,11000,2,3,2200,0
330000,3,2.5,1680,11312,1,3,1080,600
875000,5,3.5,3840,8279,2,3,3840,0
500000,2,1,950,4500,1,3,850,100
445000,4,2.5,2280,42077,2,3,2280,0
274900,4,2.5,1970,6600,2,3,1970,0
219950,3,1.5,1620,9310,1,4,1620,0
691500,4,2.5,2600,7200,2,3,2600,0
459500,2,1,1250,3825,1,3,850,400
955500,4,1.75,2130,5080,1.5,3,2130,0
328950,4,1.75,2550,8976,1,5,1300,1250
307000,3,1,1150,6000,1.5,3,1150,0
382500,3,1.75,1040,9000,1,4,1040,0
1150000,4,2.5,3340,10422,2,3,3340,0
1297000,6,2.75,2630,9420,2,5,2510,120
478000,3,2.25,1640,3896,2,3,1640,0
260000,2,1,770,7906,1,4,770,0
850000,4,3.25,4350,112750,1,3,2200,2150
616000,4,1.75,1700,5846,1,3,1700,0
540000,3,1.75,2050,9580,1,3,1400,650
300000,3,2.25,1660,5128,2,3,1660,0
507500,3,1.75,1990,9594,1,3,1190,800
3800000,5,5.5,7050,42840,1,4,4320,2730
241000,3,2,1770,7000,1,3,1770,0
485000,3,2.25,2440,47916,2,3,2090,350
695000,3,2.5,2620,51354,2,3,2620,0
548000,4,2.5,2440,11005,2,3,2440,0
345000,2,1,1080,7775,1,3,1080,0
280000,3,1,1090,10710,1,4,1090,0
450000,3,1.75,1400,13775,1,3,1400,0
515000,3,2.5,2010,7200,2,3,2010,0
1014250,3,1,1640,12855,1.5,5,1500,140
739900,5,2.5,3290,5029,2,3,3290,0
600000,2,2.5,2510,14878,2,3,2510,0
370000,2,1,860,6050,1,3,860,0
729032,4,2.5,2840,12866,1,4,1780,1060
510000,3,1.75,1750,7020,2,3,1750,0
425000,3,1.5,1300,19163,1,3,1300,0
1080000,3,2.75,3890,7216,2,3,3260,630
337000,3,2.25,1460,941,3,3,1460,0
563000,4,1,1410,3376,1.5,5,1410,0
1695000,4,2.75,3770,10900,2,5,3070,700
245000,3,2,1190,4072,1.5,5,1190,0
590000,3,2,1410,6413,1,4,910,500
695000,3,2,2500,4080,1.5,5,1680,820
402500,2,1,800,2280,1,5,800,0
435000,3,2.5,2530,13446,2,3,2530,0
660000,3,2,2570,28500,1,3,1970,600
300000,3,2.75,2090,9620,1,3,1340,750
600000,5,2.25,2980,7781,1,3,1580,1400
205000,3,1.75,1170,8239,1,3,1170,0
357500,3,3.5,2080,5100,2,3,2080,0
1110000,5,3.25,3350,4000,2,4,2510,840
332888,2,2.5,1050,1029,2,3,950,100
174000,2,1,900,13531,1,3,900,0
515000,2,1,1050,5000,1,5,1050,0
392000,5,2.25,3740,32481,1.5,3,2240,1500
485000,4,1.75,1430,4096,2,3,1430,0
217500,3,1.75,1400,9546,1,4,1400,0
502000,3,2.25,1600,45613,2,4,1600,0
820000,3,2.25,2880,9750,2,3,2880,0
1640000,3,3.25,3140,5445,2,4,2240,900
102500,2,1,820,4320,1,3,820,0
925000,5,5.5,5190,12637,2,3,5190,0
540000,4,2.5,2180,10140,1,4,1180,1000
600000,2,1,910,2002,1.5,3,910,0
406000,4,1,1580,8475,1.5,4,1580,0
620000,4,3,2130,6325,1,5,1440,690
1060000,4,2.5,4570,16015,2,3,4570,0
401000,3,2,1240,11172,1,3,1000,240
725000,3,1.75,1860,6000,2,4,1860,0
276000,1,0.75,370,1801,1,5,370,0
500000,5,3.25,3130,12087,2,3,2180,950
375000,3,1.75,2530,35150,1,4,1800,730
2300000,4,4.75,3970,9778,2,4,3390,580
260000,3,2.25,1920,9680,1,4,1300,620
1565000,4,2.75,2970,12750,1.5,4,2130,840
431000,4,2.5,2300,6087,2,3,2300,0
321000,4,2.5,1830,9601,2,3,1830,0
433000,4,1.5,1550,5053,1,4,1180,370
920000,4,3.5,4080,10666,2,3,4080,0
482000,3,2.25,1710,21485,2,3,1710,0
712000,3,2.5,2375,4094,2,3,2375,0
505000,4,2.75,2200,9778,1,4,1100,1100
2367000,3,2.25,3530,17450,1,3,1840,1690
452000,3,1.75,1110,9012,1,4,1110,0
581000,4,1,1630,2566,1.5,3,1630,0
952500,4,1.5,2550,5055,2,4,2550,0
808000,4,2.25,2500,8866,2,4,2500,0
476000,4,3,2890,6885,1,3,1590,1300
535000,4,1.75,1420,5000,1.5,4,1420,0
1356925,4,3.5,4270,5800,2,5,3170,1100
629800,3,2.5,2390,1984,2,3,2220,170
417838,4,2.5,2530,5048,2,3,2530,0
399895,4,2.5,2701,4500,2,3,2701,0
825000,4,2.75,3990,6637,2,3,3990,0
300000,4,2.5,2303,3826,2,3,2303,0
640000,2,2.25,1540,965,3,3,1540,0
460000,3,2.5,1450,1053,2,3,940,510
525000,2,2.5,1160,1458,2,3,1040,120
499990,4,2.75,2910,6334,2,3,2910,0
1020000,4,3.5,3770,8501,2,3,3770,0
675000,5,2.25,2900,10300,1,3,1450,1450
512031,3,1.75,1540,3000,1,3,770,770
310000,2,1,700,3000,1,4,700,0
1075000,3,2.5,3280,10302,1,3,1680,1600
255000,4,2,2430,8960,1,3,1430,1000
435000,3,2.5,1900,7984,2,3,1900,0
453000,3,2,1660,15050,1,3,1260,400
260000,4,2,1620,7992,2,4,1620,0
659000,4,2,2090,10800,1,4,2090,0
223000,3,2,1110,7231,1,4,1110,0
851000,5,3.25,3760,9792,2,3,2550,1210
605000,3,2.25,2080,12134,1,4,1530,550
895000,4,2.25,1950,5950,1,3,1330,620
519000,5,2.25,2570,13054,1,3,1470,1100
535000,3,1.75,2330,12141,1,3,1390,940
489000,3,3,3700,10375,2,3,3700,0
250000,3,2.25,1920,7738,1,3,1520,400
580000,3,2.25,1900,3960,1.5,3,1200,700
1038000,4,1.75,1440,13296,1,4,1440,0
605000,4,2.25,2940,48788,1,5,1520,1420
599950,4,3.5,2500,3080,2,3,1810,690
700000,3,2.5,2490,23891,2,3,2490,0
480000,3,2,1470,10052,1,4,1470,0
329950,4,2.5,2120,4558,2,3,2120,0
250000,3,1.75,1200,24805,1,3,1200,0
345000,5,2.5,2450,6994,2,3,2450,0
175000,4,2.5,1780,6000,2,3,1780,0
185000,5,1,1590,6700,1.5,3,1090,500
411000,4,2,2370,76665,2,4,2370,0
690000,3,1.5,1760,4000,2,3,1760,0
265000,4,3,1940,8170,1,4,1940,0
720000,4,3,3550,12327,1.5,4,2180,1370
256000,4,2.5,2050,5787,2,3,2050,0
255000,4,2.25,1680,3179,2,3,1680,0
540000,3,2.25,1320,1800,2,3,1320,0
481015,3,2.25,1550,5511,2,3,1550,0
575000,3,1.75,2680,8625,1,5,1590,1090
339950,3,2.5,2390,34041,1,3,1840,550
475000,4,2.5,2040,7260,2,4,2040,0
732000,3,3.75,2670,6517,2.5,4,2020,650
860000,4,1.75,1880,3720,1.5,4,1880,0
389000,4,1.75,2400,7700,1.5,4,1500,900
645000,3,1.75,2270,11472,1,4,1370,900
475000,4,2.5,1850,5444,2,5,1850,0
550000,4,2.75,2160,5005,1,3,1430,730
305000,2,1,2160,12960,1,3,1360,800
782000,2,1.5,1570,3600,1.5,4,1320,250
545000,3,2,1340,7200,1.5,4,1340,0
394500,4,2.5,3002,6042,2,3,3002,0
600000,5,2,2190,9072,1,5,1110,1080
1300000,4,1.75,2610,21600,1,4,2610,0
300000,2,1,1010,11919,1,3,1010,0
330000,4,2.5,2105,6093,2,3,2105,0
723000,4,2.25,2430,4748,1.5,3,1630,800
2271150,4,3.25,4040,18916,1,4,4040,0
480000,5,2.5,2160,7737,2,3,2160,0
496000,2,1,900,9260,1,3,900,0
625000,3,3,1820,1641,3,3,1540,280
475000,4,2,2100,13468,1,5,1050,1050
275250,3,2.25,1520,7199,2,4,1520,0
253000,2,1,1310,7128,1,4,940,370
630000,4,2.5,2190,9880,1,4,1410,780
660500,5,2.5,2950,5500,1.5,5,1720,1230
262000,5,1,1870,7800,1,3,1580,290
2147500,3,3.5,4660,5500,2,5,3040,1620
552000,3,2.5,1840,9900,1,3,1840,0
1411600,2,2.5,3180,9400,2,5,2610,570
736000,2,1,1500,4000,1,3,1100,400
355000,3,1.75,1730,7416,1.5,3,1730,0
305000,3,1,1580,7424,1,3,1010,570
484998,4,2.5,1540,1870,2,3,1540,0
1054690,4,3.5,3390,3979,2,3,2610,780
334500,2,1.5,830,1858,2,3,830,0
475000,4,2.75,2620,6178,2,3,2620,0
309780,3,2.5,2242,4500,2,3,2242,0
795000,4,2.5,2890,7798,2,3,2890,0
274500,3,2.25,1450,4050,2,3,1450,0
265050,2,1.5,800,2119,2,3,800,0
567500,3,2.5,2280,2502,2,3,1880,400
915000,3,4.5,3850,62726,2,3,3120,730
285000,5,2.5,2270,6300,2,3,2270,0
445838,3,2.5,2250,5692,2,3,2250,0
304900,4,1.75,2600,11325,1,4,1610,990
940000,4,2,2490,9525,2,5,2490,0
1127000,4,2.5,3160,8281,2,4,3160,0
835000,4,4.25,4930,25714,2,3,4930,0
290000,3,1,1440,11250,1,3,1440,0
250000,3,1.75,1770,8868,1,4,1770,0
342000,4,2.5,2300,6448,2,3,2300,0
1012000,4,2.5,2980,16263,2,3,2980,0
400000,4,2.25,2230,7200,1,4,1300,930
312500,3,1.75,1830,7969,1,3,930,900
267000,3,1,1740,10875,1,4,1020,720
575000,3,1.75,1530,6743,1,3,1410,120
810000,3,1.5,1520,9041,1,4,1520,0
850000,3,2.5,3230,5000,2,5,2430,800
1015000,3,3.25,3620,4000,2,3,2730,890
1100000,4,3.75,5070,60123,2,3,5070,0
240000,3,1.75,1570,8750,1,3,1570,0
198000,4,1.75,2080,7200,1,4,1050,1030
565000,4,2.5,2230,8624,1,4,1430,800
1195000,5,3,3420,18129,2,3,2540,880
340000,8,2.75,2790,6695,1,3,1470,1320
815000,4,2.5,3150,4203,2,3,3150,0
1875000,4,3.25,3930,10929,2,3,3930,0
588000,5,3,2190,4900,2,5,1490,700
280500,4,2.5,1890,6962,2,3,1890,0
390000,4,2,1900,76877,1,3,1900,0
509000,2,1.5,1930,3521,2,3,1930,0
490600,3,2.5,3316,11447,2,3,3316,0
650000,3,1.5,1380,4500,1,5,1380,0
715000,3,4,2080,2250,3,3,2080,0
529950,3,1,1240,5000,1.5,5,1240,0
265000,3,1,1020,8610,1,5,1020,0
1755000,3,2,2360,4800,2,3,2360,0
1140000,3,2.5,2780,33503,1.5,4,2110,670
610000,3,2,2300,13418,1,3,1430,870
554729,4,2.5,2020,4350,2,5,1730,290
395000,5,1.75,1840,10453,1,3,1360,480
341000,3,1,1390,4814,1.5,3,1390,0
264500,4,2.25,2060,11385,1,4,1200,860
395000,4,2.75,2640,35070,1.5,3,2640,0
640000,3,2.25,1980,10115,1,3,1980,0
430000,3,1.5,1810,5080,1,3,1030,780
410000,4,2.5,1700,9000,1,5,1700,0
220000,4,1,1200,6000,1.5,3,1200,0
1625000,4,3.25,2980,3600,2,3,2150,830
405500,2,2.75,1350,1252,2,3,1120,230
633000,4,2.5,2360,10000,1,3,1980,380
295950,2,1,1190,6200,1,3,1190,0
1042031,4,5,4110,43560,2,4,4110,0
605000,4,2.5,2800,10786,1,3,1420,1380
255000,2,1.5,920,1598,2,3,920,0
474000,3,1.75,1530,8000,2,3,1530,0
370000,2,1,860,5040,1,3,860,0
288000,3,2.5,1520,3593,2,3,1520,0
100000,2,0.75,660,5240,1,4,660,0
1150000,5,2.5,3580,8921,2,3,3580,0
600000,5,2.25,3000,13899,2,4,3000,0
515000,5,3.25,2740,9629,1,5,1390,1350
345000,4,2.5,2040,5523,2,3,2040,0
975000,6,2.75,2520,54160,2,3,2520,0
850000,3,2,2470,8800,2,3,2470,0
439990,3,2.5,1930,1348,2,3,1300,630
554950,3,2.5,2950,10254,2,3,2950,0
605000,3,2.5,2610,6405,2,3,2610,0
609000,3,1.75,1630,1526,3,3,1630,0
425000,3,1.5,1400,1022,3,3,1400,0
399900,2,1.75,1410,1005,1.5,3,900,510
1025000,4,3.5,4370,10860,2,3,4370,0
2351956,4,4.25,5010,19412,2,3,4000,1010
519995,4,3,2590,6160,2,3,2590,0
625000,3,1.5,1300,7200,1,5,1300,0
600000,3,2.5,2320,7609,2,3,2320,0
1200000,4,2.5,2700,4275,2,3,2700,0
1738000,4,2.25,2920,6513,2,4,2260,660
671000,4,3,3130,5700,1.5,3,1750,1380
459500,3,1.75,1470,4950,1,3,1030,440
499000,3,2.5,1540,1326,3,3,1390,150
1280000,4,2.5,3160,4620,1.5,3,2020,1140
395000,3,1.75,1480,7700,1,3,1480,0
861990,5,2.75,3595,5639,2,3,3595,0
382500,2,1,1190,4440,1,3,1190,0
404950,4,2.25,2340,217014,1,4,2340,0
530000,3,1.75,1320,2500,1,3,870,450
195000,2,1,1190,27007,1,4,1190,0
747500,4,2.25,2350,18600,2,4,2350,0
199990,3,1,1100,8560,1,3,1100,0
548800,4,1,1660,4704,1.5,3,1260,400
870000,4,3,3040,36246,1.5,3,2680,360
588000,3,2,1860,4777,2,5,1860,0
775000,4,3.25,4100,241322,2,3,2500,1600
670000,6,3,4050,36171,2,4,2620,1430
445000,2,2,1240,2500,2,3,1240,0
300000,4,3,2200,10800,1,3,2200,0
480000,3,2.25,1680,9090,1,4,1130,550
300000,3,1,930,5160,1.5,5,930,0
360000,3,1.5,1800,22000,2,3,1800,0
527000,6,3.5,3000,8401,1,3,1500,1500
875000,3,1.5,1820,12686,1,4,1820,0
266000,4,2.25,1995,7102,2,4,1995,0
866000,4,3.25,3990,9786,2,3,3990,0
335950,2,1.5,800,5192,1,5,800,0
215000,3,1,960,9563,1,5,960,0
481000,4,2.5,2286,8269,2,3,2286,0
320000,3,1.75,2220,11646,1,3,1270,950
295000,3,1.75,1940,7500,1.5,4,1940,0
295000,3,1.5,1640,7222,2,4,1640,0
320000,3,1,1120,10576,1,4,1120,0
780000,4,2,2600,4800,1,3,1400,1200
437500,3,2,1490,4800,2,5,1490,0
443000,5,1.75,1650,3000,1.5,3,1650,0
575000,4,2.5,2400,6137,2,3,2400,0
245000,2,1,1500,6685,1,3,1190,310
450000,3,2.5,1990,12793,2,3,1990,0
536000,2,1.5,1130,746,2,3,1030,100
685000,3,3.25,2030,11070,2,4,2030,0
373000,4,1.75,1590,7920,2,4,1590,0
450000,3,1.75,1480,8394,1,4,1480,0
645000,4,2.5,2690,18653,2,3,2690,0
1275000,3,2.5,3870,46609,2,3,3870,0
230000,3,1,1390,6000,1,3,1390,0
593000,3,2.75,1830,1850,2,3,1690,140
558000,2,2,1580,5750,1,5,790,790
538250,3,2.25,2590,15229,2,3,2590,0
475000,5,2.5,2510,8050,1,4,1490,1020
209950,3,1.5,1180,7300,1,4,1180,0
410000,3,2.25,1450,19206,2,3,1450,0
1636000,3,2.5,3110,6765,2,4,2550,560
670000,5,2.5,2860,68519,2,5,2860,0
821000,3,2.75,2760,8476,1,4,1690,1070
665000,5,2,2800,17788,1,4,1400,1400
339000,3,2.5,1450,3748,2,3,1450,0
631500,4,2,2530,5650,1.5,4,1910,620
570000,3,2,1640,2808,1,4,820,820
437000,3,1.75,2220,17568,1,4,2220,0
542500,3,2.5,2040,10086,2,3,2040,0
229500,3,1,1230,6000,1,4,1230,0
170500,2,1,1060,7700,1,3,820,240
391500,3,2.5,1920,9625,2,3,1920,0
296475,3,2.5,1520,4170,2,3,1520,0
1450000,4,3.25,3770,4103,2,5,2710,1060
888550,3,2.5,3540,38322,2,3,3540,0
1360000,4,3,5430,108900,2,4,5430,0
328000,3,2,2250,7904,1.5,3,2250,0
300000,4,2.5,2090,5195,2,3,2090,0
500000,3,2.5,1720,3012,2,3,1720,0
494815,3,2.5,1910,2091,2,3,1910,0
378000,3,2.5,1601,2491,3,3,1536,65
505000,2,2.25,1060,1209,2,3,940,120
680000,4,2.75,2330,3920,2,3,2330,0
351999,3,2.5,2370,4200,2,3,2370,0
510000,3,2.5,1420,1237,3,3,1420,0
1300000,4,2.25,2360,4000,2,3,2360,0
374000,2,1.5,1260,1575,2,3,1260,0
509900,3,2.5,3030,9053,2,3,3030,0
230000,3,1.75,1140,1201,2,3,1140,0
527700,5,2.5,2820,9375,1,4,1550,1270
438000,2,2,1270,1372,3,3,1270,0
900000,3,2.5,3180,12600,2,4,3180,0
1131000,3,2.25,2790,13791,1,3,2790,0
439000,4,2.25,2570,9503,2,3,2570,0
315000,2,1,1080,2674,1,4,720,360
765000,4,4,3010,7221,2,3,3010,0
332000,3,2.25,2120,14915,1,3,1720,400
600000,3,2.25,1900,46609,1.5,4,1440,460
378500,3,2.5,2860,43821,2,4,2860,0
190000,3,1,910,10575,1,4,910,0
645000,4,2.5,2850,37522,2,3,2850,0
780000,2,2.5,2560,2500,2,5,1690,870
370000,3,1.75,1570,16817,2,3,1570,0
875000,4,3.5,3110,108464,2,4,3110,0
1049000,4,3.75,4740,126759,2,4,4740,0
479000,3,1,1340,13750,1,4,1340,0
245000,4,2.25,2600,6390,1,3,1390,1210
542000,3,1.75,1070,8030,1,3,1070,0
557500,3,2.25,1820,9670,2,3,1820,0
480000,2,1,1060,3040,1,3,860,200
330000,3,2.25,2220,4060,1,3,1330,890
160000,3,1,1350,8700,1.5,3,1350,0
695500,5,2.75,2510,9180,1,4,1600,910
235500,5,2.5,2340,13713,1,2,1670,670
326500,3,1,1060,7920,1,4,1060,0
300000,4,2.5,2200,8065,2,3,2200,0
267000,3,1,1400,8100,1.5,3,1400,0
292600,3,1.5,1520,7123,1,4,1520,0
362000,5,3,1810,3000,2,3,1810,0
1087500,2,2,2360,11340,1.5,3,2360,0
357562,2,1.75,1210,1032,2,3,1210,0
789900,3,2.5,3420,25150,1,4,1750,1670
513000,3,2.5,1810,4592,2,3,1810,0
336000,3,2.25,2760,10160,1,3,2760,0
560000,4,2.25,1950,9800,1,3,1330,620
1150000,3,2.5,3830,48743,2,3,3830,0
410000,4,2.25,2060,7283,1,3,1220,840
371500,3,1,1650,6400,1,4,980,670
368000,4,1.75,2100,11942,1,3,1030,1070
650000,4,3,3720,57499,1,3,1880,1840
308950,4,2.5,1920,8562,2,4,1920,0
440000,3,2,1860,217800,2,3,1860,0
630000,2,2.5,2290,3507,2,3,2290,0
228950,3,1.75,1200,9085,1,4,1200,0
782000,4,3.5,5270,53428,2,3,3440,1830
245000,3,2.5,1600,2788,2,4,1600,0
410000,4,2.5,2560,4020,2,3,2560,0
427550,2,1,880,4000,1,3,880,0
235000,2,1,1020,7920,1,3,1020,0
210000,3,2,960,9380,1,3,960,0
485000,4,2.25,1900,7200,1,3,1370,530
410000,3,2,1320,6000,1.5,4,1320,0
435000,4,2.75,2230,9640,1,3,1320,910
300000,3,1,1150,7314,1,3,1150,0
455000,4,3.5,3440,6000,2,4,3440,0
210000,3,1,1070,8179,1,3,1070,0
1050000,4,2.75,2250,3433,1.5,3,1500,750
458400,4,2.5,1910,10300,1,3,1910,0
390000,3,1.75,1180,16552,1,4,1180,0
148226,3,1,1400,7360,1,4,1400,0
711600,4,3,3580,9316,2.5,3,2370,1210
819000,3,2.75,3176,13391,2,4,2726,450
613000,2,2,1170,1890,1.5,4,1170,0
592350,2,2,1570,4665,1,3,1570,0
232000,3,1.5,1460,15000,1,3,1460,0
250000,3,1.75,1140,10400,1,4,1140,0
115000,1,2,1150,9812,1,4,1150,0
1115000,4,2.5,3180,31931,1,4,2390,790
585000,4,2.5,2630,6185,2,3,2630,0
580000,3,2.25,1940,5980,1,3,1520,420
165000,1,1,850,8050,1,2,850,0
430000,3,2,1550,6039,1,5,830,720
383000,3,2.25,2090,15000,1,3,2090,0
1195000,4,3.5,3960,6654,2,3,2850,1110
201500,3,1,1320,5000,1.5,3,1320,0
690000,4,2.5,3220,35400,2,3,3220,0
325000,2,1,800,7260,1,3,800,0
375000,3,1.75,1660,9673,1,3,1130,530
600000,4,2.5,2250,11370,2,3,2250,0
340000,3,2.25,2120,13090,1,3,2120,0
890000,4,2.75,2310,4020,3,5,2310,0
415000,4,1.75,1920,7700,2,4,1920,0
255000,3,1.75,1550,9720,1,3,1050,500
530000,2,2.5,1785,779,2,3,1595,190
